"id","text","createdAt","likeCount","replyCount","commentLanguage","awemeId","isAuthorLiked","user.id","user.username","user.displayName","user.url","user.bio","user.avatarUrl","user.region","user.language","user.hasEmail","user.hasPhone"
"7531455316433797895","lama² jadi korut ni negara","2025-07-26T18:13:15.000Z","26457","34","ms","7531435119135952149","false","6939687886024279042","gojhek","Bambang Raider","https://www.tiktok.com/@gojhek","Pengangguran tapi sekolah","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/3cedfdf8fcf47361ae50214e438eabe5~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=5ac084b1&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=roDVvcMOr8yTR1F%2FZbKeMjrb2Ug%3D","ID","id","false","false"
"7531497872153854737","pemerintah otaknya bleng jir😹😹","2025-07-26T20:59:00.000Z","21379","47","id","7531435119135952149","false","7386820488763065349","resturayyandra","restu x Alya☕🗿","https://www.tiktok.com/@resturayyandra","sekolah 06:30
pulang 14:10
ad vt Alya gw gass","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d51a450ad960d54c1d8aa49d2cf025e2~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=907b263f&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=ht3JPKkqK9NAZgUhGlOOiu6eHBw%3D","ID","id","false","false"
"7531544844721652481","pemerintah anj","2025-07-27T00:01:08.000Z","3191","22","id","7531435119135952149","false","7303148248292754437","khafid1349","KHAA🚀🚀","https://www.tiktok.com/@khafid1349","bantu follow","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/287f5ed405b0f162a672add8562f486e~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=2205df7f&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=djpP5Lbk%2BHXXYiJBKS%2BXIZ75c3Y%3D","ID","id","false","false"
"7553722958507098888","takut tiktok dibikin sarana demo kek kemarin 😹😹😹","2025-09-24T18:23:06.000Z","0","0","id","7531435119135952149","false","7541768025214436360","anak.ajaib504","Shyky","https://www.tiktok.com/@anak.ajaib504","","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f87d68d1e5acae2b2171f169403a7bd8~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=fb6e3603&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=nlwlLI5t%2BFmcoyxTpQvu%2FmpsfTk%3D","ID","id","false","false"
"7531436483200287506","kalo pemerintah anti korup , masyarakat jg ngikutin kata pemerintah","2025-07-26T17:00:14.000Z","11681","10","id","7531435119135952149","false","6782423037427188737","kayee____","WONG PUSAT","https://www.tiktok.com/@kayee____","NEW ACCOUNT
Rajelas","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5f7760a70ed433f05a2657129b2aeeba~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=265a2767&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=RUxgsJ9qJ5pldsuEkKzbsYUCkek%3D","ID","id","false","false"
"7531445525281063687","""HIDUP CUMA SEKALI KENAPA HARUS JADI WNI ANJ""","2025-07-26T17:35:15.000Z","7345","30","id","7531435119135952149","false","7158053587585827867","yahya9315","ull","https://www.tiktok.com/@yahya9315","","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f9b4da280b7eff32326e4a70a8ab2dcc~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=bed40edb&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=%2BHg2WkwxFHk40ZWp2drbyKuz8uY%3D","ID","id","false","false"
"7531550376257094407","Indonesia emas 2045 :❌❌
indonesia kembali ke jaman purba : ✔️✔️","2025-07-27T00:22:11.000Z","2983","27","id","7531435119135952149","false","7213248509179675649","jetzz_11","jetzz•","https://www.tiktok.com/@jetzz_11","~🇮🇩","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2168cfcd8cb455d267b8d903256260f1~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=34068640&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=nW37Z0g3UbXQl17rCwd4xOqS4W0%3D","ID","id","false","false"
"7531476912246571794","pejabat suka ngatur ga mau di atur","2025-07-26T19:37:06.000Z","5173","32","id","7531435119135952149","false","6929456318236345345","urply","leo☄️","https://www.tiktok.com/@urply","Non dux neque ductus,
 fortis solus stabit","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/75f4a9a82c6af74e6efb564b178fe0dc~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=af23fbb6&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=CdpWUAUPVix1FGya%2BP5JvtZTrnI%3D","ID","id","false","false"
"7544746448303571720","masih ada tiktok China 😹","2025-08-31T13:49:36.000Z","9","7","ms","7531435119135952149","false","7421082741158986757","dmt.pai","Painewww","https://www.tiktok.com/@dmt.pai","","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e363e1e9b534c3317d522867b535e3e1~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=10e0e370&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=u0oPU9Q6zkRyxtPw%2FB9PcXRT1Zs%3D","ID","id","false","false"
"7552143715189179153","tegas seperti tiktok dichina donk","2025-09-20T12:14:55.000Z","0","0","id","7531435119135952149","false","7312409747100140549","mas_anthoe","mas anthoe","https://www.tiktok.com/@mas_anthoe","@pendidikanjasmani_123","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/90cccb92775b708cb5ca657de6885e3f~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=7577d8dd&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=TQvDVbIXs%2BkErHVzo3DI2mfzz84%3D","ID","id","false","false"
"7545178871420748562","emangnya negara berani omset dr tiktok miliar untuk pajak","2025-09-01T17:47:42.000Z","0","0","id","7531435119135952149","false","7253455643717043205","tadin_perdana","Din","https://www.tiktok.com/@tadin_perdana","cari kawan bukan cari lawan","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3ee3623abfcc63d81235fb4aea32cdfd~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=f6eea5ca&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=UKmGGCgmnV4CbPQ1XOYC6pk6X5I%3D","ID","id","false","false"
"7531634384916513544","turunkan Prabowo!!!!","2025-07-27T05:48:10.000Z","62","10","id","7531435119135952149","false","7441965680616801335","edoy.baskara.____","Edoy Baskara ____27","https://www.tiktok.com/@edoy.baskara.____","","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fcd1d0b45efeac7b41b2e052063408d3~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=a2af96d6&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=Xb2CoeOHIYP3D20qehkYcMdMhLA%3D","ID","id","false","false"
"7531617900458525458","cocofun : ini dia yang kutunggu tunggu 🗿🗿","2025-07-27T04:46:30.000Z","516","7","id","7531435119135952149","false","6970678037470790657","andriannetraysfin","Rayz","https://www.tiktok.com/@andriannetraysfin","info
masih hidup 🗿","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f7200435fa1583d1e1d2531973c3afa6~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=8799591b&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=cXNEWXvUBzXl%2BZvIziHeYzR4GcA%3D","ID","id","false","false"
"7531436452418306823","yeyy aku ulang taun 😭","2025-07-26T17:00:04.000Z","98","36","id","7531435119135952149","false","6699597884700001281","fayruszzzzz","fayrusz","https://www.tiktok.com/@fayruszzzzz","menyerah bukan lah jawaban","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/add91541084cdde1dcc35e6c67f5e42a~tplv-tiktokx-cropcenter-q:100:100:q70.heic?dr=9606&idc=no1a&ps=87d6e48a&refresh_token=3e54214c&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1758956400&x-signature=D21hM%2Fkn5KRx4hj7OVB%2FvehO6QU%3D","ID","id","false","false"
